	Pto_col_1	Pto_col_2	Pto_col_3	Pto_col_4	Pto_col_5	Pto_col_6	Pto_col_7	Pto_col_8	Pto_col_9	Pto_col_10	Pto_col_11	Pto_col_12	Pto_col_13	Pto_vitro_1	Pto_vitro_2
PSPTO_2562-methyl-accepting chemotaxis protein 	16	68	20	44	17	20	11	2	20	36	32	9	5	5	7
PSPTO_2563-methyl-accepting chemotaxis protein 	0	33	1	50	7	19	5	7	12	15	30	1	0	7	0
PSPTO_2564-methyl-accepting chemotaxis protein 	4	20	2	29	0	13	2	3	11	18	23	0	5	7	0
PSPTO_2565-methyl-accepting chemotaxis protein 	61	199	71	80	43	85	23	28	45	94	87	32	64	53	60
PSPTO_2566-methyl-accepting chemotaxis protein 	11	20	10	4	10	29	1	13	12	8	37	5	13	5	5
PSPTO_2567-methyl-accepting chemotaxis protein 	70	144	73	94	33	76	5	14	56	43	86	42	23	18	7
PSPTO_2568-methyl-accepting chemotaxis protein 	34	144	93	78	37	107	17	73	52	78	134	57	66	51	18
PSPTO_2569-methyl-accepting chemotaxis protein 	68	139	49	120	57	103	17	28	54	88	115	46	31	82	87
PSPTO_2570-methyl-accepting chemotaxis protein 	23	58	12	37	18	46	10	12	26	39	32	26	16	20	22
PSPTO_2571-methyl-accepting chemotaxis protein 	3	9	6	3	2	11	2	4	9	1	10	0	0	6	2
PSPTO_2572-methyl-accepting chemotaxis protein 	3	19	0	7	1	12	2	1	8	7	10	5	1	2	4
PSPTO_2573-methyl-accepting chemotaxis protein 	17	12	12	17	9	13	8	4	7	4	5	3	4	11	17
PSPTO_2574-methyl-accepting chemotaxis protein 	1	9	6	0	0	0	2	1	0	6	5	0	1	3	0
PSPTO_2575-methyl-accepting chemotaxis protein 	0	0	6	0	0	3	2	0	0	2	6	0	0	9	7
PSPTO_2576-methyl-accepting chemotaxis protein 	3	20	3	20	12	12	8	14	4	17	14	10	2	13	26
PSPTO_2577-methyl-accepting chemotaxis protein 	23	12	22	10	10	20	1	16	21	10	8	7	3	25	8
PSPTO_2578-methyl-accepting chemotaxis protein 	210	517	186	164	219	415	54	79	225	339	354	68	85	21	11
PSPTO_2579-methyl-accepting chemotaxis protein 	7	18	4	10	4	13	4	4	5	11	11	7	3	7	11
PSPTO_2580-methyl-accepting chemotaxis protein 	58	126	55	75	33	35	7	4	25	68	46	20	32	58	38
PSPTO_2581-methyl-accepting chemotaxis protein 	45	76	22	76	79	87	30	24	27	54	71	44	22	50	21
PSPTO_2583-methyl-accepting chemotaxis protein 	7	0	2	2	1	7	0	1	2	3	6	0	2	9	4
PSPTO_2584-methyl-accepting chemotaxis protein 	4	0	7	0	4	6	0	1	3	9	9	1	2	6	4
PSPTO_2585-methyl-accepting chemotaxis protein 	1	6	4	3	7	9	3	9	4	17	10	12	18	11	15
PSPTO_2586-methyl-accepting chemotaxis protein 	2	0	1	7	1	2	2	1	1	1	6	0	0	5	0
PSPTO_2587-methyl-accepting chemotaxis protein 	6	0	1	7	1	1	0	2	3	7	0	2	4	15	2
PSPTO_2588-methyl-accepting chemotaxis protein 	13	4	9	19	15	15	4	10	8	25	32	6	13	20	9
PSPTO_2589-methyl-accepting chemotaxis protein 	49	117	33	143	65	51	69	103	41	114	82	46	63	304	187
PSPTO_2590-methyl-accepting chemotaxis protein 	239	333	329	1140	232	280	110	115	77	173	353	132	131	60	22
PSPTO_2591-methyl-accepting chemotaxis protein 	41	78	25	62	26	43	12	34	20	21	59	33	20	115	76
PSPTO_2592-methyl-accepting chemotaxis protein 	30	79	31	152	37	78	27	18	39	76	63	37	31	93	90
PSPTO_2593-methyl-accepting chemotaxis protein 	131	250	106	158	67	157	32	63	111	158	200	62	57	216	88
PSPTO_2594-methyl-accepting chemotaxis protein 	32	56	24	43	67	93	45	34	33	77	114	42	47	116	79
PSPTO_2595-methyl-accepting chemotaxis protein 	13	57	21	30	12	29	4	14	24	41	63	5	21	11	8
PSPTO_2596-methyl-accepting chemotaxis protein 	0	1	0	0	0	0	0	1	3	1	0	0	0	0	4
PSPTO_2597-methyl-accepting chemotaxis protein 	21	45	23	47	27	46	9	7	25	47	62	9	37	11	4
PSPTO_2598-methyl-accepting chemotaxis protein 	3	21	6	20	2	13	0	4	3	13	17	10	7	2	0
PSPTO_2599-methyl-accepting chemotaxis protein 	11	36	7	13	13	25	8	10	23	17	29	8	11	6	4
PSPTO_2600-methyl-accepting chemotaxis protein 	217	410	136	305	167	291	48	153	189	320	445	98	172	59	41
PSPTO_2601-methyl-accepting chemotaxis protein 	17	41	12	11	23	21	8	9	16	13	55	2	11	3	2
PSPTO_2602-methyl-accepting chemotaxis protein 	136	405	106	149	103	236	68	102	143	224	286	68	50	21	11
PSPTO_2603-methyl-accepting chemotaxis protein 	24	30	46	50	45	68	10	31	45	78	99	24	31	2	3
PSPTO_2604-methyl-accepting chemotaxis protein 	14	57	13	25	29	52	10	20	28	42	55	16	27	2	2
PSPTO_2605-methyl-accepting chemotaxis protein 	295	596	218	278	287	510	149	268	507	635	682	125	183	13	17
PSPTO_2606-methyl-accepting chemotaxis protein 	243	619	198	307	293	543	69	126	292	397	484	164	272	51	20
PSPTO_2607-methyl-accepting chemotaxis protein 	17	67	25	42	27	21	7	25	9	31	53	8	10	51	32
PSPTO_2608-methyl-accepting chemotaxis protein 	669	831	480	619	486	859	294	334	705	864	847	436	377	178	142
PSPTO_2609-methyl-accepting chemotaxis protein 	104	150	26	54	52	140	29	42	74	116	159	100	64	37	24
PSPTO_2610-methyl-accepting chemotaxis protein 	43	117	56	51	57	66	14	7	44	65	76	64	48	26	16
PSPTO_2611-methyl-accepting chemotaxis protein 	2	0	3	9	3	7	1	2	5	6	11	2	6	12	11
PSPTO_2612-methyl-accepting chemotaxis protein 	101	157	94	95	90	75	33	72	45	94	130	59	44	83	36
PSPTO_2613-methyl-accepting chemotaxis protein 	229	337	117	224	153	228	66	108	116	200	278	147	155	285	152
PSPTO_2614-methyl-accepting chemotaxis protein 	19	53	47	86	31	36	2	24	24	46	36	23	20	93	28
PSPTO_2615-methyl-accepting chemotaxis protein 	46	74	20	33	67	80	13	46	47	70	80	26	45	175	131
PSPTO_2616-methyl-accepting chemotaxis protein 	66	99	60	113	42	107	35	72	105	90	124	44	34	549	292
PSPTO_2617-methyl-accepting chemotaxis protein 	70	90	57	78	35	104	19	40	52	90	112	41	32	45	32
PSPTO_2618-methyl-accepting chemotaxis protein 	2	7	8	5	4	5	0	13	4	8	10	9	5	10	13
PSPTO_2620-methyl-accepting chemotaxis protein 	7	20	14	11	7	2	7	11	5	11	8	8	0	24	23
PSPTO_2621-methyl-accepting chemotaxis protein 	60	159	71	96	90	197	50	67	97	126	145	75	64	123	88
PSPTO_2622-methyl-accepting chemotaxis protein 	2	20	15	71	5	21	5	8	21	15	7	3	0	26	13
PSPTO_2623-methyl-accepting chemotaxis protein 	91	88	86	95	132	153	47	75	99	137	156	79	85	143	86
PSPTO_2624-methyl-accepting chemotaxis protein 	7	26	8	6	2	11	6	11	12	20	13	9	10	8	3
PSPTO_2626-methyl-accepting chemotaxis protein 	50	80	48	49	56	63	18	24	44	58	84	24	59	63	50
PSPTO_2627-methyl-accepting chemotaxis protein 	45	43	49	140	23	55	12	28	27	94	51	49	48	37	20
PSPTO_2628-methyl-accepting chemotaxis protein 	0	0	0	11	0	2	0	4	0	1	6	3	0	3	0
PSPTO_2629-methyl-accepting chemotaxis protein 	12	12	7	11	10	24	6	6	6	3	14	4	28	17	1
PSPTO_2630-methyl-accepting chemotaxis protein 	1	3	0	4	5	11	4	3	0	8	9	2	5	2	2
PSPTO_2631-methyl-accepting chemotaxis protein 	16	47	14	58	10	14	2	19	7	17	21	4	2	19	19
PSPTO_2632-methyl-accepting chemotaxis protein 	123	302	156	349	169	299	69	137	132	214	238	98	103	159	135
PSPTO_2633-methyl-accepting chemotaxis protein 	6	0	2	5	4	6	6	1	5	0	0	8	1	5	11
PSPTO_2634-methyl-accepting chemotaxis protein 	0	0	0	0	0	1	1	0	0	6	7	2	0	0	0
PSPTO_2635-methyl-accepting chemotaxis protein 	4	0	0	13	2	5	1	1	0	1	0	0	0	4	0
PSPTO_2636-methyl-accepting chemotaxis protein 	247	283	113	604	124	234	56	94	167	174	168	97	61	127	83
PSPTO_2637-methyl-accepting chemotaxis protein 	20	6	11	20	18	23	4	3	14	7	14	8	5	31	22
PSPTO_2638-methyl-accepting chemotaxis protein 	232	280	144	711	189	295	99	139	117	240	281	129	139	315	101
PSPTO_2639-methyl-accepting chemotaxis protein 	81	107	61	281	41	74	42	57	49	54	61	59	39	103	53
PSPTO_2640-methyl-accepting chemotaxis protein 	23	18	1	43	11	26	5	10	14	5	41	8	3	39	27
PSPTO_2641-methyl-accepting chemotaxis protein 	3	7	6	15	6	11	1	0	4	0	16	0	2	10	3
PSPTO_2642-methyl-accepting chemotaxis protein 	35	51	41	48	23	50	7	10	25	46	28	24	29	63	53
PSPTO_2643-methyl-accepting chemotaxis protein 	5	14	9	2	3	8	0	1	8	0	9	3	7	11	9
PSPTO_2644-methyl-accepting chemotaxis protein 	0	6	3	18	1	7	1	0	7	2	13	0	0	9	6
PSPTO_2645-methyl-accepting chemotaxis protein 	3	8	12	18	6	10	0	9	4	3	6	0	15	11	6
PSPTO_2646-methyl-accepting chemotaxis protein 	207	387	185	214	226	395	96	125	275	393	338	189	216	346	296
PSPTO_2647-methyl-accepting chemotaxis protein 	130	211	121	233	80	190	41	75	107	228	246	99	131	254	136
PSPTO_2648-methyl-accepting chemotaxis protein 	41	144	47	116	69	125	46	60	95	123	130	63	51	294	187
PSPTO_2649-methyl-accepting chemotaxis protein 	251	351	159	218	197	357	71	100	101	202	272	148	110	213	111
PSPTO_2650-methyl-accepting chemotaxis protein 	39	104	26	35	14	24	4	4	15	8	24	3	11	16	12
PSPTO_2651-methyl-accepting chemotaxis protein 	0	0	0	3	3	1	2	0	3	0	5	2	10	1	2
PSPTO_2652-methyl-accepting chemotaxis protein 	27	64	13	70	60	70	12	34	23	43	63	30	23	96	34
PSPTO_2654-methyl-accepting chemotaxis protein 	21	36	3	64	12	22	11	4	12	7	19	5	13	19	13
PSPTO_2655-methyl-accepting chemotaxis protein 	22	29	15	76	9	37	6	6	7	27	11	5	5	10	8
PSPTO_2656-methyl-accepting chemotaxis protein 	35	126	57	166	28	42	16	24	9	8	36	16	28	33	62
PSPTO_2657-methyl-accepting chemotaxis protein 	8	7	1	11	3	3	0	4	0	9	3	2	0	0	3
PSPTO_2658-methyl-accepting chemotaxis protein 	17	30	24	33	22	45	15	20	31	39	92	35	36	35	14
PSPTO_2659-methyl-accepting chemotaxis protein 	193	302	95	207	120	255	49	104	73	210	212	67	109	129	84
PSPTO_2660-methyl-accepting chemotaxis protein 	0	9	9	4	5	5	4	4	3	14	9	7	3	12	0
PSPTO_2661-methyl-accepting chemotaxis protein 	24	56	31	17	15	38	7	13	21	40	18	24	25	20	7
PSPTO_2662-methyl-accepting chemotaxis protein 	7	12	7	10	11	7	6	2	9	8	31	3	9	9	9
PSPTO_2663-methyl-accepting chemotaxis protein 	7	58	11	20	21	22	2	28	2	18	47	3	13	32	14
PSPTO_2664-methyl-accepting chemotaxis protein 	45	54	36	37	30	64	16	34	60	47	52	18	12	76	32
PSPTO_2665-methyl-accepting chemotaxis protein 	3	14	4	16	4	14	5	4	7	17	12	2	5	16	8
PSPTO_2666-methyl-accepting chemotaxis protein 	0	0	0	0	0	16	3	2	1	4	8	0	2	13	3
PSPTO_2667-methyl-accepting chemotaxis protein 	13	13	13	20	25	22	9	12	9	44	42	21	13	17	14
PSPTO_2668-methyl-accepting chemotaxis protein 	48	98	33	48	30	67	8	22	29	54	61	49	27	71	69
PSPTO_2669-methyl-accepting chemotaxis protein 	16	11	6	19	25	28	14	17	15	38	30	13	9	52	33
PSPTO_2670-methyl-accepting chemotaxis protein 	16	35	18	78	14	34	3	3	19	30	19	3	19	15	9
PSPTO_2671-methyl-accepting chemotaxis protein 	184	258	150	172	208	304	38	128	173	280	349	111	116	192	130
PSPTO_2672-methyl-accepting chemotaxis protein 	57	84	30	84	41	67	15	37	65	63	90	28	36	54	42
PSPTO_2673-methyl-accepting chemotaxis protein 	72	110	60	60	62	67	18	31	49	76	110	15	26	80	47
PSPTO_2674-methyl-accepting chemotaxis protein 	22	33	6	27	11	27	1	11	12	23	38	10	6	8	6
PSPTO_2675-methyl-accepting chemotaxis protein 	43	71	56	57	44	62	25	32	39	62	70	17	12	25	21
PSPTO_2676-methyl-accepting chemotaxis protein 	53	25	45	274	21	68	23	24	15	30	68	23	18	16	9
PSPTO_2677-methyl-accepting chemotaxis protein 	46	91	39	236	24	62	11	34	31	36	54	14	19	13	17
PSPTO_2678-methyl-accepting chemotaxis protein 	82	107	94	94	57	87	16	36	27	59	84	29	54	4	0
PSPTO_2679-methyl-accepting chemotaxis protein 	8	14	14	0	2	10	0	1	0	6	6	0	4	0	1
PSPTO_2680-methyl-accepting chemotaxis protein 	587	523	376	414	269	502	103	158	271	357	472	128	143	159	89
PSPTO_2681-methyl-accepting chemotaxis protein 	302	388	160	187	259	493	68	122	261	384	365	198	308	437	258
PSPTO_2683-methyl-accepting chemotaxis protein 	54	58	35	38	42	49	6	13	11	20	44	14	32	34	30
PSPTO_2684-methyl-accepting chemotaxis protein 	99	96	107	289	128	186	34	92	74	94	174	57	85	201	188
PSPTO_2685-methyl-accepting chemotaxis protein 	60	85	27	37	22	95	23	33	35	52	80	56	39	33	34
PSPTO_2686-methyl-accepting chemotaxis protein 	33	12	55	52	24	52	39	46	39	44	64	5	11	71	21
PSPTO_2687-methyl-accepting chemotaxis protein 	1376	2028	887	911	1319	2563	332	830	998	1425	2196	1141	1622	1432	747
PSPTO_2688-methyl-accepting chemotaxis protein 	27	71	10	44	49	86	5	15	24	10	93	9	18	31	14
PSPTO_2689-methyl-accepting chemotaxis protein 	51	105	41	124	38	72	19	16	43	39	109	26	45	51	59
PSPTO_2690-methyl-accepting chemotaxis protein 	250	261	92	567	237	176	92	98	86	236	202	92	81	150	57
PSPTO_2691-methyl-accepting chemotaxis protein 	125	136	101	219	121	124	38	52	65	99	123	35	73	269	137
PSPTO_2692-methyl-accepting chemotaxis protein 	12	31	8	12	20	14	4	1	6	16	9	5	15	15	5
PSPTO_2693-methyl-accepting chemotaxis protein 	5	33	16	26	27	55	6	16	27	44	69	18	23	59	59
PSPTO_2694-methyl-accepting chemotaxis protein 	186	316	150	404	148	223	109	111	111	152	186	78	89	145	152
PSPTO_2695-methyl-accepting chemotaxis protein 	205	423	268	531	170	269	73	170	181	264	316	66	81	77	48
PSPTO_2696-methyl-accepting chemotaxis protein 	101	89	51	82	48	69	16	10	50	48	100	28	70	80	19
PSPTO_2697-methyl-accepting chemotaxis protein 	207	135	161	273	120	208	50	83	117	170	221	71	48	66	22
PSPTO_2698-methyl-accepting chemotaxis protein 	61	92	79	51	46	92	49	53	72	103	150	43	74	87	59
PSPTO_2699-methyl-accepting chemotaxis protein 	67	102	52	88	61	100	27	50	48	99	61	35	73	73	66
PSPTO_2700-methyl-accepting chemotaxis protein 	151	256	187	127	187	349	44	35	197	245	314	171	147	133	53
PSPTO_2701-methyl-accepting chemotaxis protein 	84	91	51	127	41	100	40	40	47	87	71	29	46	525	221
PSPTO_2702-methyl-accepting chemotaxis protein 	40	88	36	74	35	53	14	21	38	27	62	52	32	656	340
PSPTO_2703-methyl-accepting chemotaxis protein 	46	48	31	117	29	58	17	13	26	22	31	27	29	701	296
PSPTO_2705-methyl-accepting chemotaxis protein 	26	50	9	58	36	58	29	18	18	8	34	19	17	904	257
PSPTO_2706-methyl-accepting chemotaxis protein 	26	10	7	32	20	39	16	21	5	16	7	19	15	536	121
PSPTO_2707-methyl-accepting chemotaxis protein 	192	205	125	324	115	202	83	99	59	57	166	61	64	1428	387
PSPTO_2708-methyl-accepting chemotaxis protein 	139	258	142	204	136	205	82	166	168	207	182	74	109	466	303
PSPTO_2709-methyl-accepting chemotaxis protein 	30	67	19	44	40	49	14	25	40	52	42	15	17	81	60
PSPTO_2710-methyl-accepting chemotaxis protein 	163	234	191	268	122	192	46	93	123	143	187	64	56	210	116
PSPTO_2711-methyl-accepting chemotaxis protein 	830	943	427	1273	508	845	320	509	508	737	802	494	455	1493	1053
PSPTO_2712-methyl-accepting chemotaxis protein 	422	855	322	515	381	638	135	199	311	457	710	238	292	471	247
PSPTO_2713-methyl-accepting chemotaxis protein 	56	86	57	123	48	120	21	43	57	69	71	32	22	48	25
PSPTO_2714-methyl-accepting chemotaxis protein 	31	32	13	35	7	32	1	9	32	35	49	24	20	25	15
PSPTO_2715-methyl-accepting chemotaxis protein 	150	232	146	227	110	201	35	63	106	133	129	64	55	146	50
PSPTO_2716-methyl-accepting chemotaxis protein 	367	649	250	223	348	563	100	217	330	396	713	271	258	1141	605
PSPTO_2717-methyl-accepting chemotaxis protein 	106	122	38	245	60	123	35	61	89	96	106	67	94	192	150
PSPTO_2718-methyl-accepting chemotaxis protein 	111	154	82	234	79	140	58	63	76	95	129	53	73	160	81
PSPTO_2719-methyl-accepting chemotaxis protein 	77	117	42	82	51	123	5	22	42	80	135	79	85	125	82
PSPTO_2720-methyl-accepting chemotaxis protein 	34	87	16	65	11	63	5	27	29	51	78	21	23	55	27
PSPTO_2721-methyl-accepting chemotaxis protein 	155	287	79	103	162	243	64	201	133	187	258	126	114	308	229
PSPTO_2722-methyl-accepting chemotaxis protein 	14	49	42	86	12	25	13	14	19	33	24	32	11	53	13
PSPTO_2723-methyl-accepting chemotaxis protein 	21	62	21	32	19	77	12	13	30	23	58	13	23	26	24
PSPTO_2724-methyl-accepting chemotaxis protein 	44	60	52	71	44	51	41	61	48	93	102	28	40	69	59
PSPTO_2725-methyl-accepting chemotaxis protein 	43	76	40	40	107	128	57	65	33	59	147	27	67	237	191
PSPTO_2726-methyl-accepting chemotaxis protein 	338	394	223	256	390	662	189	271	356	486	749	257	356	373	374
PSPTO_2727-methyl-accepting chemotaxis protein 	0	8	0	1	0	2	0	0	2	0	0	1	0	3	0
PSPTO_2728-methyl-accepting chemotaxis protein 	184	325	171	296	136	191	75	94	120	170	247	126	95	323	123
PSPTO_2729-methyl-accepting chemotaxis protein 	173	243	76	136	145	275	62	129	136	167	196	89	160	116	89
PSPTO_2730-methyl-accepting chemotaxis protein 	2027	3093	1440	2077	1689	3147	549	977	1567	2054	3392	765	1073	411	262
PSPTO_2731-methyl-accepting chemotaxis protein 	0	28	27	36	6	13	1	11	0	11	14	3	12	36	27
PSPTO_2732-methyl-accepting chemotaxis protein 	1013	1706	627	1667	808	1402	280	695	705	978	1448	478	675	1153	807
PSPTO_2733-methyl-accepting chemotaxis protein 	92	189	23	136	102	178	67	62	93	126	165	64	99	445	296
PSPTO_2734-methyl-accepting chemotaxis protein 	279	257	114	217	264	349	77	106	234	343	323	116	160	240	108
PSPTO_2735-methyl-accepting chemotaxis protein 	1763	3088	1377	1564	1827	2982	901	1395	1675	2255	2905	972	1260	495	440
PSPTO_2736-methyl-accepting chemotaxis protein 	51	70	42	46	19	67	10	21	27	45	21	25	11	482	457
PSPTO_2737-methyl-accepting chemotaxis protein 	84	99	71	133	42	111	29	25	33	32	76	23	34	1343	1052
PSPTO_2738-methyl-accepting chemotaxis protein 	80	80	55	127	53	71	23	14	5	11	73	15	12	998	606
PSPTO_2739-methyl-accepting chemotaxis protein 	236	268	76	385	104	270	46	62	77	156	190	86	98	2607	1513
PSPTO_2740-methyl-accepting chemotaxis protein 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_2741-methyl-accepting chemotaxis protein 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_2742-methyl-accepting chemotaxis protein 	9	50	41	53	20	49	7	20	15	46	37	32	18	460	281
PSPTO_2743-methyl-accepting chemotaxis protein 	57	55	41	88	39	70	36	51	48	80	91	44	48	902	606
PSPTO_2744-methyl-accepting chemotaxis protein 	101	269	150	129	236	262	62	104	127	179	232	75	108	186	112
PSPTO_2745-methyl-accepting chemotaxis protein 	34	66	44	79	53	101	9	35	51	52	75	42	66	66	50
PSPTO_2746-methyl-accepting chemotaxis protein 	5	59	27	17	13	39	6	11	15	34	26	23	14	7	7
PSPTO_2747-methyl-accepting chemotaxis protein 	260	507	219	455	203	311	81	228	277	351	367	170	156	654	321
PSPTO_2748-methyl-accepting chemotaxis protein 	122	128	94	254	53	136	52	62	79	109	122	40	51	82	40
PSPTO_2749-methyl-accepting chemotaxis protein 	202	384	137	307	183	317	82	132	175	256	288	149	181	200	173
PSPTO_2750-methyl-accepting chemotaxis protein 	408	856	267	599	274	747	159	227	294	410	567	332	353	522	347
PSPTO_2751-methyl-accepting chemotaxis protein 	114	221	96	174	122	200	59	90	139	193	298	99	118	401	276
PSPTO_2752-methyl-accepting chemotaxis protein 	1809	4306	1230	1838	1682	2828	351	1028	1174	2239	3271	2044	2244	2772	1600
PSPTO_2753-methyl-accepting chemotaxis protein 	172	243	151	224	158	229	51	149	142	129	231	92	85	492	190
PSPTO_2755-methyl-accepting chemotaxis protein 	118	237	73	144	98	136	35	52	55	116	180	85	83	273	168
PSPTO_2756-methyl-accepting chemotaxis protein 	105	145	64	144	70	147	27	31	52	91	125	56	63	231	128
PSPTO_2757-methyl-accepting chemotaxis protein 	81	185	93	97	72	163	19	46	57	59	99	56	58	138	112
PSPTO_2758-methyl-accepting chemotaxis protein 	56	75	54	17	60	90	34	44	67	85	104	36	27	77	54
PSPTO_2759-methyl-accepting chemotaxis protein 	24	24	21	101	68	46	30	44	11	47	55	10	8	129	128
PSPTO_2760-methyl-accepting chemotaxis protein 	314	539	276	1063	206	344	130	152	165	299	360	178	192	230	157
PSPTO_2761-methyl-accepting chemotaxis protein 	315	589	322	918	228	444	100	153	229	342	426	175	207	166	132
PSPTO_2762-methyl-accepting chemotaxis protein 	327	368	192	674	191	289	54	158	172	291	353	178	168	131	101
PSPTO_2763-methyl-accepting chemotaxis protein 	59	58	19	35	51	75	41	46	35	46	80	36	31	63	39
PSPTO_2764-methyl-accepting chemotaxis protein 	5	14	4	9	22	41	13	16	6	29	27	14	25	33	18
PSPTO_2765-methyl-accepting chemotaxis protein 	0	26	4	7	12	8	8	1	7	9	8	3	3	8	6
PSPTO_2766-methyl-accepting chemotaxis protein 	2282	2714	1686	2456	1236	2641	514	734	983	1119	1652	829	866	527	283
PSPTO_2767-methyl-accepting chemotaxis protein 	410	944	409	418	381	699	225	298	373	484	585	313	235	195	150
PSPTO_2768-methyl-accepting chemotaxis protein 	4	28	7	10	12	5	0	3	6	8	10	2	5	1	0
PSPTO_2769-methyl-accepting chemotaxis protein 	220	266	131	293	227	403	192	205	158	295	411	179	163	1109	614
PSPTO_2770-methyl-accepting chemotaxis protein 	0	0	0	0	0	0	0	1	0	0	4	0	3	1	0
PSPTO_2771-methyl-accepting chemotaxis protein 	41	107	51	28	61	93	62	44	55	78	94	33	43	48	25
PSPTO_2772-methyl-accepting chemotaxis protein 	32	41	16	22	23	46	25	30	46	37	59	29	43	68	31
PSPTO_2773-methyl-accepting chemotaxis protein 	100	198	55	265	70	169	37	72	71	114	137	72	116	326	149
PSPTO_2774-methyl-accepting chemotaxis protein 	541	489	347	371	330	655	125	294	330	388	504	345	381	852	415
PSPTO_2775-methyl-accepting chemotaxis protein 	42	47	41	120	34	72	14	37	47	43	57	28	51	76	48
PSPTO_2776-methyl-accepting chemotaxis protein 	12	6	4	48	7	23	7	29	11	21	17	10	2	28	16
PSPTO_2777-methyl-accepting chemotaxis protein 	0	0	2	7	5	19	3	9	8	6	8	2	3	8	7
PSPTO_2778-methyl-accepting chemotaxis protein 	49	156	65	110	50	83	23	55	74	96	76	48	74	59	78
PSPTO_2779-methyl-accepting chemotaxis protein 	35	47	21	30	21	42	2	18	34	50	55	10	19	57	55
PSPTO_2780-methyl-accepting chemotaxis protein 	85	122	70	84	25	79	26	53	64	68	57	16	9	44	46
PSPTO_2781-methyl-accepting chemotaxis protein 	43	108	23	90	25	27	19	21	33	68	33	20	23	18	21
PSPTO_2782-methyl-accepting chemotaxis protein 	34	78	39	103	29	43	18	32	33	43	35	28	31	62	41
PSPTO_2783-methyl-accepting chemotaxis protein 	251	478	200	342	222	357	126	204	182	263	381	133	191	207	134
PSPTO_2784-methyl-accepting chemotaxis protein 	23	101	21	45	17	54	16	30	64	51	82	26	27	115	97
PSPTO_2785-methyl-accepting chemotaxis protein 	86	139	55	98	88	115	15	37	94	59	141	48	46	106	90
PSPTO_2786-methyl-accepting chemotaxis protein 	4	27	11	56	10	23	8	13	4	3	17	5	3	19	4
PSPTO_2787-methyl-accepting chemotaxis protein 	17	9	10	26	3	6	3	2	3	3	17	6	11	2	4
PSPTO_2788-methyl-accepting chemotaxis protein 	16	30	35	158	28	43	8	26	16	21	35	25	23	38	8
PSPTO_2789-methyl-accepting chemotaxis protein 	0	22	3	11	2	8	6	3	4	0	11	0	3	3	5
PSPTO_2790-methyl-accepting chemotaxis protein 	152	215	94	137	144	215	68	73	76	111	175	106	99	144	82
PSPTO_2791-methyl-accepting chemotaxis protein 	64	86	41	94	67	92	31	37	56	70	69	25	28	64	42
PSPTO_2792-methyl-accepting chemotaxis protein 	62	75	24	83	42	58	1	25	14	24	66	10	37	89	58
PSPTO_2793-methyl-accepting chemotaxis protein 	20	34	14	16	12	18	4	11	7	5	24	9	4	28	17
PSPTO_2794-methyl-accepting chemotaxis protein 	4	71	7	23	4	28	6	11	3	22	18	16	12	27	22
PSPTO_2795-methyl-accepting chemotaxis protein 	85	219	117	166	84	186	40	42	59	82	174	60	93	131	97
PSPTO_2796-methyl-accepting chemotaxis protein 	12	21	8	33	9	14	11	3	5	22	27	8	20	37	25
PSPTO_2797-methyl-accepting chemotaxis protein 	7	8	0	0	4	3	1	1	1	5	2	1	6	14	10
PSPTO_2798-methyl-accepting chemotaxis protein 	0	3	12	2	7	4	2	10	4	11	6	2	4	11	4
PSPTO_2799-methyl-accepting chemotaxis protein 	0	0	4	6	2	9	5	8	3	7	3	5	2	9	1
PSPTO_2800-methyl-accepting chemotaxis protein 	106	130	102	80	112	171	60	73	144	161	173	44	57	144	99
PSPTO_2801-methyl-accepting chemotaxis protein 	39	14	25	19	13	46	4	7	18	11	14	14	20	6	7
PSPTO_2802-methyl-accepting chemotaxis protein 	37	36	27	36	26	43	8	4	9	7	51	28	23	10	4
PSPTO_2803-methyl-accepting chemotaxis protein 	40	59	37	71	68	70	28	32	36	64	42	33	54	46	55
